waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0457,general,text,"Name the musical theatre song from these lyrics:

We represent the Lollipop Guild
The Lollipop Guild, the Lollipop Guild",,,,,,Ding-Dong! The Witch Is Dead,,"""Ding-Dong! The Witch Is Dead"" is from The Wizard of Oz.",,,text,song_title,lyric_excerpt,,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0458,general,text,"Name the musical theatre song from these lyrics:

I could while away the hours,
Conferrin' with the flowers
Consultin' with the rain.",,,,,,If I Only Had A Brain,,"""If I Only Had A Brain"" is from The Wizard of Oz.",,,text,song_title,lyric_excerpt,,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0459,general,text,"Name the musical theatre song from these lyrics:

Someday I'll wish upon a star
And wake up where the clouds are far behind me.",,,,,,Over The Rainbow,,"""Over The Rainbow"" is from The Wizard of Oz.",,,text,song_title,lyric_excerpt,,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0460,general,text,"Name the musical theatre song from these lyrics:

And the dreams that you dare to dream,
Really do come true.",,,,,,Over The Rainbow,,"""Over The Rainbow"" is from The Wizard of Oz.",,,text,song_title,lyric_excerpt,,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0461,general,text,"Name the musical theatre song from these lyrics:

I feel bad, that you feel bad
About me feeling bad, about you feeling bad
About what I said, about what you said
About me not being able to share a feeling",,,,,,Therapy,,"""Therapy"" is from tick, tick... Boom!.",,,text,song_title,lyric_excerpt,tick_tick_boom,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0462,general,text,"Name the musical theatre song from these lyrics:

Strolling down the avenue together
Dressed in shoes of alligator leather
Swapping smart remarks about the weather",,,,,,American Express,,"""American Express"" is from Two Strangers (Carry a Cake Across New York).",,,text,song_title,lyric_excerpt,two_strangers_carry_a_cake_across_new_york,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0463,general,text,"Name the musical theatre song from these lyrics:

Feel the lightness,
Feel the laughter,
The rest will follow after",,,,,,Be Happy,,"""Be Happy"" is from Two Strangers (Carry a Cake Across New York).",,,text,song_title,lyric_excerpt,two_strangers_carry_a_cake_across_new_york,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0464,general,text,"Name the musical theatre song from these lyrics:

Step outside, get some air
Find a window, fix your hair",,,,,,If I Believed,,"""If I Believed"" is from Two Strangers (Carry a Cake Across New York).",,,text,song_title,lyric_excerpt,two_strangers_carry_a_cake_across_new_york,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0465,general,text,"Name the musical theatre song from these lyrics:

There’s pizza for breakfast
There’s steam in the air
It’s candy, not sweets, and the streets are called sidewalks there",,,,,,New York,,"""New York"" is from Two Strangers (Carry a Cake Across New York).",,,text,song_title,lyric_excerpt,two_strangers_carry_a_cake_across_new_york,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0466,general,text,"Name the musical theatre song from these lyrics:

My home, the city of stories where everything’s seventy stories high
Where everyone kisses their blues goodbye
The cinema city I’ve waited the whole of my life to see
""Are you talkin’ to me?""",,,,,,New York,,"""New York"" is from Two Strangers (Carry a Cake Across New York).",,,text,song_title,lyric_excerpt,two_strangers_carry_a_cake_across_new_york,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0467,general,text,"Name the musical theatre song from these lyrics:

It's too cold to go walking, believe me, I've tried
So let's open our stockings and see what's inside",,,,,,Under the Mistletoe,,"""Under the Mistletoe"" is from Two Strangers (Carry a Cake Across New York).",,,text,song_title,lyric_excerpt,two_strangers_carry_a_cake_across_new_york,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0468,general,text,"Name the musical theatre song from these lyrics:

I'm Robin
I'll be serving you this morning
Thanks for waiting
I'll be right with you",,,,,,What’ll It Be,,"""What’ll It Be"" is from Two Strangers (Carry a Cake Across New York).",,,text,song_title,lyric_excerpt,two_strangers_carry_a_cake_across_new_york,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0469,general,text,"Name the musical theatre song from these lyrics:

And everybody comes to you with all their dreams and blues
Everybody says ""Hey girl, I wanna be in your shoes
You've got it all figured out""
But they don't see",,,,,,What’ll It Be,,"""What’ll It Be"" is from Two Strangers (Carry a Cake Across New York).",,,text,song_title,lyric_excerpt,two_strangers_carry_a_cake_across_new_york,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0470,general,text,"Name the musical theatre song from these lyrics:

Hurry up, fill the coffee cup
And then in a while
Take a breath when you need to be reminded that with days like these
We can only do the best we can, 'til we do it again",,,,,,Opening Up,,"""Opening Up"" is from Waitress.",,,text,song_title,lyric_excerpt,waitress,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0471,general,text,"Name the musical theatre song from these lyrics:

She's imperfect but she tries
She is good but she lies
She is hard on herself
She is broken and won't ask for help",,,,,,She Used to Be Mine,,"""She Used to Be Mine"" is from Waitress.",,,text,song_title,lyric_excerpt,waitress,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0472,general,text,"Name the musical theatre song from these lyrics:

If I'm honest I know I would give it all back
For a chance to start over
And rewrite an ending or two
For the girl that I knew",,,,,,She Used to Be Mine,,"""She Used to Be Mine"" is from Waitress.",,,text,song_title,lyric_excerpt,waitress,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0473,general,text,"Name the musical theatre song from these lyrics:

Make it work, make it easy
Make it clever, craft it into pieces
Make it sweet, crimp the edges
Or make it sour and serve with lemon wedges",,,,,,What Baking Can Do,,"""What Baking Can Do"" is from Waitress.",,,text,song_title,lyric_excerpt,waitress,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0474,general,text,"Name the musical theatre song from these lyrics:

Puerto Rico, you lovely island,
Island of tropical breezes.
Always the pineapples growing,
Always the coffee blossoms blowing.",,,,,,America,,"""America"" is from West Side Story.",,,text,song_title,lyric_excerpt,west_side_story,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0475,general,text,"Name the musical theatre song from these lyrics:

Such a pretty face,
Such a pretty dress,
Such a pretty smile,
Such a pretty me!",,,,,,I Feel Pretty,,"""I Feel Pretty"" is from West Side Story.",,,text,song_title,lyric_excerpt,west_side_story,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0476,general,text,"Name the musical theatre song from these lyrics:

Say it loud and there's music playing,
Say it soft and it's almost like praying.",,,,,,Maria,,"""Maria"" is from West Side Story.",,,text,song_title,lyric_excerpt,west_side_story,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0477,general,text,"Name the musical theatre song from these lyrics:

It may come cannon-balling down through the sky,
Gleam in its eye,
Bright as a rose!",,,,,,Something's Coming,,"""Something's Coming"" is from West Side Story.",,,text,song_title,lyric_excerpt,west_side_story,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0478,general,text,"Name the musical theatre song from these lyrics:

We'll find a new way of living,
We'll find a way of forgiving",,,,,,Somewhere,,"""Somewhere"" is from West Side Story.",,,text,song_title,lyric_excerpt,west_side_story,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0479,general,text,"Name the musical theatre song from these lyrics:

Kiss me too fiercely
Hold me too tight
I need help believing
You're with me tonight",,,,,,As Long as You're Mine,,"""As Long as You're Mine"" is from Wicked.",,,text,song_title,lyric_excerpt,wicked,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0480,general,text,"Name the musical theatre song from these lyrics:

Life is fraught-less
When you're thoughtless
Those who don't try
Never look foolish",,,,,,Dancing Through Life,,"""Dancing Through Life"" is from Wicked.",,,text,song_title,lyric_excerpt,wicked,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0481,general,text,"Name the musical theatre song from these lyrics:

I hope you're happy
I hope you're happy, too",,,,,,Defying Gravity,,"""Defying Gravity"" is from Wicked.",,,text,song_title,lyric_excerpt,wicked,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0482,general,text,"Name the musical theatre song from these lyrics:

I'm through accepting limits
'Cause someone says they're so",,,,,,Defying Gravity,,"""Defying Gravity"" is from Wicked.",,,text,song_title,lyric_excerpt,wicked,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0483,general,text,"Name the musical theatre song from these lyrics:

Like a stream that meets a boulder
Halfway through the wood",,,,,,For Good,,"""For Good"" is from Wicked.",,,text,song_title,lyric_excerpt,wicked,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0484,general,text,"Name the musical theatre song from these lyrics:

I've heard it said
That people come into our lives for a reason
Bringing something we must learn",,,,,,For Good,,"""For Good"" is from Wicked.",,,text,song_title,lyric_excerpt,wicked,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0485,general,text,"Name the musical theatre song from these lyrics:

Blithe smile, lithe limb
She who's winsome, she wins him",,,,,,I'm Not That Girl,,"""I'm Not That Girl"" is from Wicked.",,,text,song_title,lyric_excerpt,wicked,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0486,general,text,"Name the musical theatre song from these lyrics:

Was I really seeking good
Or just seeking attention?",,,,,,No Good Deed,,"""No Good Deed"" is from Wicked.",,,text,song_title,lyric_excerpt,wicked,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0487,general,text,"Name the musical theatre song from these lyrics:

Let his flesh not be torn
Let his blood leave no stain
Though they beat him
Let him feel no pain",,,,,,No Good Deed,,"""No Good Deed"" is from Wicked.",,,text,song_title,lyric_excerpt,wicked,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0488,general,text,"Name the musical theatre song from these lyrics:

Isn't it nice to know
That good will conquer evil?",,,,,,No One Mourns the Wicked,,"""No One Mourns the Wicked"" is from Wicked.",,,text,song_title,lyric_excerpt,wicked,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0489,general,text,"Name the musical theatre song from these lyrics:

Have another drink, my dark-eyed beauty
I've got one more night left, here in town",,,,,,No One Mourns the Wicked,,"""No One Mourns the Wicked"" is from Wicked.",,,text,song_title,lyric_excerpt,wicked,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0490,general,text,"Name the musical theatre song from these lyrics:

There are wonders like I've never seen
It's all grand
And it's all green!",,,,,,One Short Day,,"""One Short Day"" is from Wicked.",,,text,song_title,lyric_excerpt,wicked,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0491,general,text,"Name the musical theatre song from these lyrics:

We're just two friends
Two good friends
Two best friends",,,,,,One Short Day,,"""One Short Day"" is from Wicked.",,,text,song_title,lyric_excerpt,wicked,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0492,general,text,"Name the musical theatre song from these lyrics:

I'll show you what shoes to wear
How to fix your hair
Everything that really counts",,,,,,Popular,,"""Popular"" is from Wicked.",,,text,song_title,lyric_excerpt,wicked,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0493,general,text,"Name the musical theatre song from these lyrics:

Did they have brains or knowledge?
Don't make me laugh!",,,,,,Popular,,"""Popular"" is from Wicked.",,,text,song_title,lyric_excerpt,wicked,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0494,general,text,"Name the musical theatre song from these lyrics:

'Cause getting your dreams
It's strange, but it seems
A little - well - complicated",,,,,,Thank Goodness,,"""Thank Goodness"" is from Wicked.",,,text,song_title,lyric_excerpt,wicked,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0495,general,text,"Name the musical theatre song from these lyrics:

Did that really just happen?
Have I actually understood?",,,,,,The Wizard and I,,"""The Wizard and I"" is from Wicked.",,,text,song_title,lyric_excerpt,wicked,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0496,general,text,"Name the musical theatre song from these lyrics:

Unlimited
My future is unlimited
And I've just had a vision
Almost like a prophecy",,,,,,The Wizard and I,,"""The Wizard and I"" is from Wicked.",,,text,song_title,lyric_excerpt,wicked,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0497,general,text,"Name the musical theatre song from these lyrics:

Loathing, unadulterated loathing
For your face
Your voice
Your clothing",,,,,,What Is This Feeling,,"""What Is This Feeling"" is from Wicked.",,,text,song_title,lyric_excerpt,wicked,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0498,general,text,"Name the musical theatre song from these lyrics:

Unusually and exceedingly peculiar
And altogether quite impossible to describe.",,,,,,What Is This Feeling,,"""What Is This Feeling"" is from Wicked.",,,text,song_title,lyric_excerpt,wicked,,
